qseqid	sseqid	pident	length	qlen	mismatch	gapopen	gaps	nident	qstart	qend	sstart	send	evalue	qcovs	qcovhsp	bitscore
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slsF|MF990794.1_prot_AXH01309.1_5_[gene=slsF]_[locus_tag=streptolassin_00005]_[protein=lasso_peptide_transporter/immunity_protein_SlsF]_[protein_id=AXH01309.1]_[location=4475..5191]_[gbkey=CDS]	26.794	209	35340	151	2	2	56	11155	10529	2	208	2.64e-16	5	2	77.4
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sccC|MF990780.1_prot_AXH01220.1_3_[gene=sccC]_[locus_tag=streptococcinC_00003]_[protein=lactococcin_972_family_transporter_protein_SccC]_[protein_id=AXH01220.1]_[location=2442..3083]_[gbkey=CDS]	31.606	193	35340	125	4	7	61	24326	23769	1	193	2.48e-20	5	2	88.6
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sccC|MF990780.1_prot_AXH01220.1_3_[gene=sccC]_[locus_tag=streptococcinC_00003]_[protein=lactococcin_972_family_transporter_protein_SccC]_[protein_id=AXH01220.1]_[location=2442..3083]_[gbkey=CDS]	31.500	200	35340	115	9	22	63	11146	10589	2	193	9.98e-15	5	2	72.0
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sccC|MF990780.1_prot_AXH01220.1_3_[gene=sccC]_[locus_tag=streptococcinC_00003]_[protein=lactococcin_972_family_transporter_protein_SccC]_[protein_id=AXH01220.1]_[location=2442..3083]_[gbkey=CDS]	27.835	194	35340	127	4	13	54	20411	20956	1	193	6.16e-14	5	2	69.7
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slbF|MF990784.1_prot_AXH01238.1_1_[gene=slbF]_[locus_tag=streptolancidinB_00001]_[protein=lantibiotic_transporter/immunity_protein_SlbF]_[protein_id=AXH01238.1]_[location=1..936]_[gbkey=CDS]	27.907	258	35340	173	6	13	72	24335	23589	2	255	2.94e-19	5	2	87.8
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slbF|MF990784.1_prot_AXH01238.1_1_[gene=slbF]_[locus_tag=streptolancidinB_00001]_[protein=lantibiotic_transporter/immunity_protein_SlbF]_[protein_id=AXH01238.1]_[location=1..936]_[gbkey=CDS]	29.193	161	35340	111	2	3	47	11146	10670	6	165	6.41e-17	5	1	80.9
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slbF|MF990784.1_prot_AXH01238.1_1_[gene=slbF]_[locus_tag=streptolancidinB_00001]_[protein=lantibiotic_transporter/immunity_protein_SlbF]_[protein_id=AXH01238.1]_[location=1..936]_[gbkey=CDS]	30.625	160	35340	100	5	11	49	20426	20881	10	166	2.93e-12	5	1	66.6
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	scbC|MF990779.1_prot_AXH01217.1_3_[gene=scbC]_[locus_tag=streptococcinB_00003]_[protein=lactococcin_972_family_transporter_protein_ScbC]_[protein_id=AXH01217.1]_[location=2406..3047]_[gbkey=CDS]	30.729	192	35340	115	6	18	59	11128	10589	8	193	9.16e-19	5	2	84.0
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	scbC|MF990779.1_prot_AXH01217.1_3_[gene=scbC]_[locus_tag=streptococcinB_00003]_[protein=lactococcin_972_family_transporter_protein_ScbC]_[protein_id=AXH01217.1]_[location=2406..3047]_[gbkey=CDS]	30.047	213	35340	125	8	24	64	24326	23739	1	206	1.39e-16	5	2	77.4
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	scbC|MF990779.1_prot_AXH01217.1_3_[gene=scbC]_[locus_tag=streptococcinB_00003]_[protein=lactococcin_972_family_transporter_protein_ScbC]_[protein_id=AXH01217.1]_[location=2406..3047]_[gbkey=CDS]	25.389	193	35340	133	4	11	49	20411	20956	1	193	1.68e-11	5	2	62.8
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sceC|MF990782.1_prot_AXH01226.1_3_[gene=sceC]_[locus_tag=streptococcinE_00003]_[protein=lactococcin_972_family_transporter_protein_SceC]_[protein_id=AXH01226.1]_[location=2417..3049]_[gbkey=CDS]	25.714	210	35340	143	6	13	54	24326	23724	1	206	5.63e-17	5	2	78.6
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sceC|MF990782.1_prot_AXH01226.1_3_[gene=sceC]_[locus_tag=streptococcinE_00003]_[protein=lactococcin_972_family_transporter_protein_SceC]_[protein_id=AXH01226.1]_[location=2417..3049]_[gbkey=CDS]	25.701	214	35340	141	7	18	55	11146	10538	2	208	5.43e-16	5	2	75.9
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sceC|MF990782.1_prot_AXH01226.1_3_[gene=sceC]_[locus_tag=streptococcinE_00003]_[protein=lactococcin_972_family_transporter_protein_SceC]_[protein_id=AXH01226.1]_[location=2417..3049]_[gbkey=CDS]	28.718	195	35340	123	5	16	56	20411	20956	1	192	1.99e-14	5	2	71.2
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sliT|MF990791.1_prot_AXH01292.1_9_[gene=sliT]_[locus_tag=streptolancidinI_00009]_[protein=lantibiotic_transporter_SliT]_[protein_id=AXH01292.1]_[location=9431..11239]_[gbkey=CDS]	25.463	216	35340	138	5	23	55	20453	21043	369	580	5.71e-17	5	2	83.6
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sliT|MF990791.1_prot_AXH01292.1_9_[gene=sliT]_[locus_tag=streptolancidinI_00009]_[protein=lantibiotic_transporter_SliT]_[protein_id=AXH01292.1]_[location=9431..11239]_[gbkey=CDS]	28.000	175	35340	89	7	37	49	11110	10661	368	530	8.08e-09	5	1	57.4
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sliT|MF990791.1_prot_AXH01292.1_9_[gene=sliT]_[locus_tag=streptolancidinI_00009]_[protein=lantibiotic_transporter_SliT]_[protein_id=AXH01292.1]_[location=9431..11239]_[gbkey=CDS]	25.203	246	35340	145	10	39	62	24287	23625	368	599	3.93e-08	5	2	55.1
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sljT2|MF990792.1_prot_AXH01299.1_5_[gene=sljT2]_[locus_tag=streptolancidinJ_00005]_[protein=ABC_transporter_ATP-binding_protein_SljT2]_[protein_id=AXH01299.1]_[location=6518..7258]_[gbkey=CDS]	27.404	208	35340	137	6	14	57	24284	23694	25	229	4.07e-16	5	2	77.0
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sljT2|MF990792.1_prot_AXH01299.1_5_[gene=sljT2]_[locus_tag=streptolancidinJ_00005]_[protein=ABC_transporter_ATP-binding_protein_SljT2]_[protein_id=AXH01299.1]_[location=6518..7258]_[gbkey=CDS]	27.500	200	35340	133	4	12	55	20459	21025	27	225	1.00e-15	5	2	75.9
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sljT2|MF990792.1_prot_AXH01299.1_5_[gene=sljT2]_[locus_tag=streptolancidinJ_00005]_[protein=ABC_transporter_ATP-binding_protein_SljT2]_[protein_id=AXH01299.1]_[location=6518..7258]_[gbkey=CDS]	25.743	202	35340	135	6	15	52	11104	10529	26	222	3.03e-10	5	2	59.7
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sleT|MF990787.1_prot_AXH01257.1_6_[gene=sleT]_[locus_tag=streptolancidinE_00006]_[protein=lantibiotic_export_protein_SleT]_[protein_id=AXH01257.1]_[location=6357..8480]_[gbkey=CDS]	29.630	216	35340	127	7	25	64	11107	10511	488	695	7.86e-16	6	2	80.1
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sleT|MF990787.1_prot_AXH01257.1_6_[gene=sleT]_[locus_tag=streptolancidinE_00006]_[protein=lantibiotic_export_protein_SleT]_[protein_id=AXH01257.1]_[location=6357..8480]_[gbkey=CDS]	25.795	283	35340	177	13	33	73	24488	23697	419	687	1.64e-12	6	2	69.3
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	sleT|MF990787.1_prot_AXH01257.1_6_[gene=sleT]_[locus_tag=streptolancidinE_00006]_[protein=lantibiotic_export_protein_SleT]_[protein_id=AXH01257.1]_[location=6357..8480]_[gbkey=CDS]	24.434	221	35340	137	6	30	54	20426	21031	479	688	7.63e-10	6	2	60.8
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slhT|MF990790.1_prot_AXH01281.1_11_[gene=slhT]_[locus_tag=streptolancidinH_00011]_[protein=lantibiotic_transport_protein_SlhT]_[protein_id=AXH01281.1]_[location=11759..13534]_[gbkey=CDS]	26.587	252	35340	156	8	29	67	20405	21091	343	588	4.40e-15	5	2	77.4
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slhT|MF990790.1_prot_AXH01281.1_11_[gene=slhT]_[locus_tag=streptolancidinH_00011]_[protein=lantibiotic_transport_protein_SlhT]_[protein_id=AXH01281.1]_[location=11759..13534]_[gbkey=CDS]	25.743	202	35340	135	7	15	52	24272	23706	365	564	8.02e-08	5	2	53.9
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slhT|MF990790.1_prot_AXH01281.1_11_[gene=slhT]_[locus_tag=streptolancidinH_00011]_[protein=lantibiotic_transport_protein_SlhT]_[protein_id=AXH01281.1]_[location=11759..13534]_[gbkey=CDS]	27.488	211	35340	127	8	26	58	11107	10529	361	563	1.21e-07	5	2	53.5
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	scaC|MF990778.1_prot_AXH01214.1_3_[gene=scaC]_[locus_tag=streptococcinA_00003]_[protein=lactococcin_972_family_transporter_protein_ScaC]_[protein_id=AXH01214.1]_[location=2445..3086]_[gbkey=CDS]	26.027	219	35340	142	7	20	57	24326	23712	1	213	4.72e-14	3	2	70.1
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	scaC|MF990778.1_prot_AXH01214.1_3_[gene=scaC]_[locus_tag=streptococcinA_00003]_[protein=lactococcin_972_family_transporter_protein_ScaC]_[protein_id=AXH01214.1]_[location=2445..3086]_[gbkey=CDS]	26.904	197	35340	127	5	17	53	20411	20956	1	195	5.13e-12	3	2	64.3
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	scdC|MF990781.1_prot_AXH01223.1_3_[gene=scdC]_[locus_tag=streptococcinD_00003]_[protein=lactococcin_972_family_transporter_protein_ScdC]_[protein_id=AXH01223.1]_[location=2370..3002]_[gbkey=CDS]	27.670	206	35340	126	7	23	57	11125	10550	9	205	1.16e-12	5	2	65.9
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	scdC|MF990781.1_prot_AXH01223.1_3_[gene=scdC]_[locus_tag=streptococcinD_00003]_[protein=lactococcin_972_family_transporter_protein_ScdC]_[protein_id=AXH01223.1]_[location=2370..3002]_[gbkey=CDS]	27.461	193	35340	133	4	7	53	24326	23769	1	193	1.19e-12	5	2	65.9
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	scdC|MF990781.1_prot_AXH01223.1_3_[gene=scdC]_[locus_tag=streptococcinD_00003]_[protein=lactococcin_972_family_transporter_protein_ScdC]_[protein_id=AXH01223.1]_[location=2370..3002]_[gbkey=CDS]	22.870	223	35340	126	6	46	51	20411	20995	1	205	5.02e-07	5	2	49.3
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slaF|MF990783.1_prot_AXH01232.1_6_[gene=slaF]_[locus_tag=streptolancidinA_00006]_[protein=lantibiotic_transporter/immunity_protein_SlaF]_[protein_id=AXH01232.1]_[location=1399..2136]_[gbkey=CDS]	27.679	224	35340	143	9	19	62	24329	23706	3	223	3.96e-12	5	2	65.1
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slaF|MF990783.1_prot_AXH01232.1_6_[gene=slaF]_[locus_tag=streptolancidinA_00006]_[protein=lantibiotic_transporter/immunity_protein_SlaF]_[protein_id=AXH01232.1]_[location=1399..2136]_[gbkey=CDS]	25.121	207	35340	130	7	25	52	20456	21019	23	223	4.23e-09	5	2	56.2
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slaF|MF990783.1_prot_AXH01232.1_6_[gene=slaF]_[locus_tag=streptolancidinA_00006]_[protein=lantibiotic_transporter/immunity_protein_SlaF]_[protein_id=AXH01232.1]_[location=1399..2136]_[gbkey=CDS]	26.000	200	35340	131	7	17	52	11152	10598	2	199	5.57e-06	5	2	46.6
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|A0A0T8ZWZ4	26.180	233	35340	153	7	19	61	20405	21058	481	709	3.66e-11	6	2	65.1
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|A0A0T8ZWZ4	26.957	230	35340	143	11	25	62	24311	23667	490	709	2.93e-10	6	2	62.0
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|A0A0T8ZWZ4	26.293	232	35340	144	6	27	61	11110	10457	497	715	3.85e-05	6	2	45.4
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|A0A098ZPA7	26.180	233	35340	153	7	19	61	20405	21058	481	709	4.06e-11	6	2	64.7
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|A0A098ZPA7	27.311	238	35340	132	12	41	65	24311	23667	490	709	3.32e-10	6	2	62.0
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|A0A098ZPA7	26.293	232	35340	144	6	27	61	11110	10457	497	715	4.71e-05	6	2	45.1
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EBW6	26.957	230	35340	143	11	25	62	24311	23667	159	378	7.78e-11	6	2	63.2
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EBW6	24.473	237	35340	152	7	27	58	20405	21058	150	378	5.09e-10	6	2	60.5
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EBW6	26.778	239	35340	134	8	41	64	11110	10457	166	384	1.01e-05	6	2	46.6
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slaT|MF990783.1_prot_AXH01237.1_11_[gene=slaT]_[locus_tag=streptolancidinA_00011]_[protein=lantibiotic_transporter_slaT]_[protein_id=AXH01237.1]_[location=9475..11598]_[gbkey=CDS]	26.087	230	35340	132	9	38	60	20414	21031	472	687	1.55e-10	3	2	63.2
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	slaT|MF990783.1_prot_AXH01237.1_11_[gene=slaT]_[locus_tag=streptolancidinA_00011]_[protein=lantibiotic_transporter_slaT]_[protein_id=AXH01237.1]_[location=9475..11598]_[gbkey=CDS]	25.339	221	35340	137	7	28	56	24290	23676	485	693	5.24e-08	3	2	54.7
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0A2U3RYB1	25.217	230	35340	153	7	19	58	20414	21058	308	533	2.38e-10	6	2	62.0
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0A2U3RYB1	26.522	230	35340	144	11	25	61	24311	23667	314	533	2.79e-09	6	2	58.5
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0A2U3RYB1	26.724	232	35340	143	6	27	62	11110	10457	321	539	5.52e-06	6	2	47.8
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|A0A1C0UQ91	25.751	233	35340	154	7	19	60	20405	21058	481	709	2.69e-10	6	2	62.4
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|A0A1C0UQ91	26.522	230	35340	144	10	25	61	24311	23667	490	709	9.50e-10	6	2	60.5
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|A0A1C0UQ91	26.271	236	35340	139	7	35	62	11110	10457	497	715	3.11e-05	6	2	45.4
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EBW1	25.751	233	35340	154	7	19	60	20405	21058	481	709	2.71e-10	6	2	62.0
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EBW1	26.522	230	35340	144	10	25	61	24311	23667	490	709	9.58e-10	6	2	60.5
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EBW1	26.271	236	35340	139	7	35	62	11110	10457	497	715	2.96e-05	6	2	45.8
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EC48	26.957	230	35340	143	11	25	62	24311	23667	290	509	3.18e-10	6	2	61.6
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EC48	23.729	236	35340	149	7	31	56	20414	21058	284	509	1.27e-09	6	2	59.7
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EC48	26.778	239	35340	134	8	41	64	11110	10457	297	515	2.13e-05	6	2	45.8
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0AA95DBA8	24.138	232	35340	153	8	23	56	20414	21058	484	709	3.80e-10	5	2	61.6
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0AA95DBA8	27.193	228	35340	146	8	20	62	24287	23643	497	717	2.24e-09	5	2	59.3
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0AA95DBA8	25.463	216	35340	127	9	34	55	11119	10529	495	695	2.93e-04	5	2	42.4
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0A4J1RVQ2	27.632	228	35340	145	8	20	63	24287	23643	498	718	4.59e-10	5	2	61.6
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0A4J1RVQ2	23.276	232	35340	155	8	23	54	20414	21058	485	710	2.94e-09	5	2	58.9
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0A4J1RVQ2	25.463	216	35340	127	9	34	55	11119	10529	496	696	3.77e-04	5	2	42.0
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0AA95D8I1	27.632	228	35340	145	8	20	63	24287	23643	497	717	4.66e-10	5	2	61.2
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0AA95D8I1	23.276	232	35340	155	8	23	54	20414	21058	484	709	2.08e-08	5	2	55.8
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0AA95D8I1	25.463	216	35340	127	9	34	55	11119	10529	495	695	4.28e-04	5	2	42.0
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0A4J1S347	28.509	228	35340	143	9	20	65	24287	23643	497	717	4.74e-10	5	2	61.2
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0A4J1S347	22.944	231	35340	157	7	21	53	20414	21058	484	709	1.55e-09	5	2	59.7
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	comA|A0A4J1S347	24.186	215	35340	131	8	32	52	11119	10529	495	695	1.70e-04	5	2	43.1
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EBW5	26.957	230	35340	143	11	25	62	24311	23667	490	709	4.91e-10	6	2	61.2
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EBW5	23.849	239	35340	151	7	31	57	20405	21058	481	709	2.86e-09	6	2	58.9
GCA_001083265.2|CNYV02000023.1_Streptococcus_pneumoniae_strain_NP7066_genome_assembly,_contig:_NP7066_contig_120,_whole_genome_shotgun_sequence	blpA|G3EBW5	26.778	239	35340	134	8	41	64	11110	10457	497	715	2.18e-05	6	2	46.2
